"Date","station_name","pm25_value","measurement_quality","Latitude","Longitude","Altitude..m."
"2014-11-05","Storrington Roadside",21,"V",50.916932,-0.449548,41
"2014-11-05","Sunderland Silksworth",40,"V",54.88361,-1.406878,110
"2014-11-05","Swansea Roadside",62,"V",51.632696,-3.947374,61
"2014-11-05","Warrington",60,"V",53.38928,-2.615358,11
"2014-11-05","Wigan Centre",64,"V",53.54914,-2.638139,45
"2014-11-05","Wirral Tranmere",29,"V",53.37287,-3.022722,38
"2014-11-05","York Bootham",28,"V",53.967513,-1.086514,15
"2014-11-05","York Fishergate",27,"V",53.951889,-1.075861,16
"2014-11-06","Aberdeen",14,"V",57.15736,-2.094278,20
"2014-11-06","Auchencorth Moss",8,"V",55.79216,-3.2429,260
"2014-11-06","Belfast Centre",5,"V",54.59965,-5.928833,10
"2014-11-06","Birmingham Acocks Green",15,"V",52.437165,-1.829999,134
"2014-11-06","Birmingham Tyburn",65,"V",52.511722,-1.830583,93
"2014-11-06","Birmingham Tyburn Roadside",69,"V",52.512194,-1.830861,93
"2014-11-06","Blackpool Marton",43,"V",53.80489,-3.007175,16
"2014-11-06","Bristol St Paul's",26,"V",51.462839,-2.584482,15
"2014-11-06","Camden Kerbside",26,"V",51.54421,-0.175269,50
"2014-11-06","Cardiff Centre",40,"V",51.48178,-3.17625,12
"2014-11-06","Carlisle Roadside",12,"V",54.894834,-2.945307,11
"2014-11-06","Chatham Roadside",18,"V",51.374264,0.54797,80
"2014-11-06","Chepstow A48",23,"V",51.638094,-2.678731,67
"2014-11-06","Chesterfield Roadside",28,"V",53.231722,-1.456944,96
"2014-11-06","Coventry Allesley",44,"V",52.411563,-1.560228,98
"2014-11-06","Derry",10,"V",55.001225,-7.329115,32
"2014-11-06","Eastbourne",20,"V",50.805778,0.271611,7
"2014-11-06","Glasgow Kerbside",13,"V",55.85917,-4.258889,10
"2014-11-06","Glasgow Townhead",8,"V",55.865782,-4.243631,40
"2014-11-06","Grangemouth",7,"V",56.010319,-3.704399,4
"2014-11-06","Haringey Roadside",26,"V",51.5993,-0.068218,10
"2014-11-06","Harwell",13,"V",51.571078,-1.325283,126
"2014-11-06","Hull Freetown",36,"V",53.74878,-0.341222,4
"2014-11-06","Leamington Spa",27,"V",52.28881,-1.533119,55
"2014-11-06","Leamington Spa Rugby Road",26,"V",52.294884,-1.542911,66
"2014-11-06","Leeds Centre",79,"V",53.80378,-1.546472,78
"2014-11-06","Leeds Headingley Kerbside",72,"V",53.819972,-1.576361,85
"2014-11-06","Leicester University",35,"V",52.619823,-1.127311,83
"2014-11-06","Liverpool Speke",19,"V",53.34633,-2.844333,26
"2014-11-06","London Bexley",25,"V",51.46603,0.184806,13
"2014-11-06","London Bloomsbury",25,"V",51.52229,-0.125889,20
"2014-11-06","London Eltham",20,"V",51.45258,0.070766,60
"2014-11-06","London Harlington",27,"V",51.48879,-0.441614,35
"2014-11-06","London Harrow Stanmore",23,"V",51.617333,-0.298777,79
"2014-11-06","London Marylebone Road",33,"V",51.52253,-0.154611,35
"2014-11-06","London N. Kensington",30,"V",51.52105,-0.213492,5
"2014-11-06","London Teddington Bushy Park",20,"V",51.425286,-0.345606,11
"2014-11-06","Manchester Piccadilly",28,"V",53.48152,-2.237881,57
"2014-11-06","Middlesbrough",30,"V",54.569297,-1.220874,10
"2014-11-06","Newport",32,"V",51.601203,-2.977281,24
"2014-11-06","Norwich Lakenfields",22,"V",52.614193,1.301976,36
"2014-11-06","Nottingham Centre",49,"V",52.95473,-1.146447,41
"2014-11-06","Oxford St Ebbes",21,"V",51.744806,-1.260278,58
"2014-11-06","Plymouth Centre",15,"V",50.37167,-4.142361,18
"2014-11-06","Port Talbot Margam",9,"V",51.58395,-3.770822,5
"2014-11-06","Portsmouth",13,"V",50.82881,-1.068583,5
"2014-11-06","Preston",23,"V",53.76559,-2.680353,40
"2014-11-06","Reading New Town",18,"V",51.45309,-0.944067,58
"2014-11-06","Rochester Stoke",19,"V",51.45617,0.634889,14
"2014-11-06","Salford Eccles",52,"V",53.48481,-2.334139,30
"2014-11-06","Saltash Callington Road",9,"V",50.411463,-4.227678,65
"2014-11-06","Sheffield Devonshire Green",27,"V",53.378622,-1.478096,89
"2014-11-06","Southampton Centre",26,"V",50.90814,-1.395778,7
"2014-11-06","Southend-on-Sea",19,"V",51.544206,0.678408,37
"2014-11-06","Stanford-le-Hope Roadside",26,"V",51.518167,0.439548,18
"2014-11-06","Stockton-on-Tees Eaglescliffe",27,"V",54.516667,-1.358547,29
"2014-11-06","Stoke-on-Trent Centre",36,"V",53.02821,-2.175133,172
"2014-11-06","Storrington Roadside",23,"V",50.916932,-0.449548,41
"2014-11-06","Swansea Roadside",12,"V",51.632696,-3.947374,61
"2014-11-06","Warrington",34,"V",53.38928,-2.615358,11
"2014-11-06","Wigan Centre",44,"V",53.54914,-2.638139,45
"2014-11-06","Wirral Tranmere",18,"V",53.37287,-3.022722,38
"2014-11-06","York Bootham",51,"V",53.967513,-1.086514,15
"2014-11-06","York Fishergate",51,"V",53.951889,-1.075861,16
"2014-11-07","Aberdeen",14,"V",57.15736,-2.094278,20
"2014-11-07","Auchencorth Moss",4,"V",55.79216,-3.2429,260
"2014-11-07","Barnstaple A39",4,"V",51.074793,-4.041924,13
"2014-11-07","Belfast Centre",8,"V",54.59965,-5.928833,10
"2014-11-07","Birmingham Acocks Green",6,"V",52.437165,-1.829999,134
"2014-11-07","Birmingham Tyburn",7,"V",52.511722,-1.830583,93
"2014-11-07","Birmingham Tyburn Roadside",6,"V",52.512194,-1.830861,93
"2014-11-07","Blackpool Marton",3,"V",53.80489,-3.007175,16
"2014-11-07","Bristol St Paul's",5,"V",51.462839,-2.584482,15
"2014-11-07","Camden Kerbside",7,"V",51.54421,-0.175269,50
"2014-11-07","Cardiff Centre",5,"V",51.48178,-3.17625,12
"2014-11-07","Carlisle Roadside",6,"V",54.894834,-2.945307,11
"2014-11-07","Chatham Roadside",6,"V",51.374264,0.54797,80
"2014-11-07","Chepstow A48",8,"V",51.638094,-2.678731,67
"2014-11-07","Chesterfield Roadside",7,"V",53.231722,-1.456944,96
"2014-11-07","Coventry Allesley",7,"V",52.411563,-1.560228,98
"2014-11-07","Derry",10,"V",55.001225,-7.329115,32
"2014-11-07","Eastbourne",6,"V",50.805778,0.271611,7
"2014-11-07","Glasgow Kerbside",11,"V",55.85917,-4.258889,10
"2014-11-07","Glasgow Townhead",4,"V",55.865782,-4.243631,40
"2014-11-07","Grangemouth",4,"V",56.010319,-3.704399,4
"2014-11-07","Haringey Roadside",9,"V",51.5993,-0.068218,10
"2014-11-07","Harwell",2,"V",51.571078,-1.325283,126
"2014-11-07","Hull Freetown",6,"V",53.74878,-0.341222,4
"2014-11-07","Leamington Spa",7,"V",52.28881,-1.533119,55
"2014-11-07","Leamington Spa Rugby Road",5,"V",52.294884,-1.542911,66
"2014-11-07","Leeds Centre",10,"V",53.80378,-1.546472,78
"2014-11-07","Leeds Headingley Kerbside",12,"V",53.819972,-1.576361,85
"2014-11-07","Leicester University",5,"V",52.619823,-1.127311,83
"2014-11-07","Liverpool Speke",5,"V",53.34633,-2.844333,26
"2014-11-07","London Bexley",10,"V",51.46603,0.184806,13
"2014-11-07","London Bloomsbury",9,"V",51.52229,-0.125889,20
"2014-11-07","London Eltham",5,"V",51.45258,0.070766,60
"2014-11-07","London Harlington",7,"V",51.48879,-0.441614,35
"2014-11-07","London Harrow Stanmore",6,"V",51.617333,-0.298777,79
"2014-11-07","London Marylebone Road",16,"V",51.52253,-0.154611,35
"2014-11-07","London N. Kensington",10,"V",51.52105,-0.213492,5
"2014-11-07","London Teddington Bushy Park",7,"V",51.425286,-0.345606,11
"2014-11-07","Manchester Piccadilly",7,"V",53.48152,-2.237881,57
"2014-11-07","Middlesbrough",10,"V",54.569297,-1.220874,10
"2014-11-07","Newcastle Centre",9,"V",54.97825,-1.610528,45
"2014-11-07","Newport",3,"V",51.601203,-2.977281,24
"2014-11-07","Norwich Lakenfields",8,"V",52.614193,1.301976,36
"2014-11-07","Nottingham Centre",4,"V",52.95473,-1.146447,41
"2014-11-07","Oxford St Ebbes",3,"V",51.744806,-1.260278,58
"2014-11-07","Port Talbot Margam",6,"V",51.58395,-3.770822,5
"2014-11-07","Portsmouth",4,"V",50.82881,-1.068583,5
"2014-11-07","Preston",5,"V",53.76559,-2.680353,40
"2014-11-07","Reading New Town",2,"V",51.45309,-0.944067,58
"2014-11-07","Rochester Stoke",6,"V",51.45617,0.634889,14
"2014-11-07","Salford Eccles",10,"V",53.48481,-2.334139,30
"2014-11-07","Saltash Callington Road",4,"V",50.411463,-4.227678,65
"2014-11-07","Sheffield Devonshire Green",6,"V",53.378622,-1.478096,89
"2014-11-07","Southampton Centre",7,"V",50.90814,-1.395778,7
"2014-11-07","Southend-on-Sea",6,"V",51.544206,0.678408,37
"2014-11-07","Stanford-le-Hope Roadside",8,"V",51.518167,0.439548,18
"2014-11-07","Stockton-on-Tees Eaglescliffe",8,"V",54.516667,-1.358547,29
"2014-11-07","Stoke-on-Trent Centre",7,"V",53.02821,-2.175133,172
"2014-11-07","Storrington Roadside",4,"V",50.916932,-0.449548,41
"2014-11-07","Swansea Roadside",8,"V",51.632696,-3.947374,61
"2014-11-07","Warrington",9,"V",53.38928,-2.615358,11
"2014-11-07","Wigan Centre",10,"V",53.54914,-2.638139,45
"2014-11-07","Wirral Tranmere",4,"V",53.37287,-3.022722,38
"2014-11-07","York Bootham",10,"V",53.967513,-1.086514,15
"2014-11-07","York Fishergate",11,"V",53.951889,-1.075861,16
"2014-11-08","Aberdeen",10,"V",57.15736,-2.094278,20
"2014-11-08","Auchencorth Moss",6,"V",55.79216,-3.2429,260
"2014-11-08","Belfast Centre",13,"V",54.59965,-5.928833,10
"2014-11-08","Birmingham Acocks Green",12,"V",52.437165,-1.829999,134
"2014-11-08","Birmingham Tyburn",9,"V",52.511722,-1.830583,93
"2014-11-08","Birmingham Tyburn Roadside",10,"V",52.512194,-1.830861,93
"2014-11-08","Blackpool Marton",5,"V",53.80489,-3.007175,16
"2014-11-08","Bristol St Paul's",9,"V",51.462839,-2.584482,15
"2014-11-08","Camden Kerbside",10,"V",51.54421,-0.175269,50
"2014-11-08","Cardiff Centre",10,"V",51.48178,-3.17625,12
"2014-11-08","Carlisle Roadside",6,"V",54.894834,-2.945307,11
"2014-11-08","Chatham Roadside",7,"V",51.374264,0.54797,80
"2014-11-08","Chepstow A48",11,"V",51.638094,-2.678731,67
"2014-11-08","Chesterfield Roadside",8,"V",53.231722,-1.456944,96
"2014-11-08","Coventry Allesley",9,"V",52.411563,-1.560228,98
"2014-11-08","Derry",18,"V",55.001225,-7.329115,32
"2014-11-08","Eastbourne",7,"V",50.805778,0.271611,7
"2014-11-08","Glasgow Kerbside",17,"V",55.85917,-4.258889,10
"2014-11-08","Glasgow Townhead",6,"V",55.865782,-4.243631,40
"2014-11-08","Grangemouth",8,"V",56.010319,-3.704399,4
"2014-11-08","Haringey Roadside",15,"V",51.5993,-0.068218,10
"2014-11-08","Harwell",4,"V",51.571078,-1.325283,126
"2014-11-08","Hull Freetown",7,"V",53.74878,-0.341222,4
"2014-11-08","Leamington Spa",9,"V",52.28881,-1.533119,55
"2014-11-08","Leamington Spa Rugby Road",7,"V",52.294884,-1.542911,66
"2014-11-08","Leeds Centre",14,"V",53.80378,-1.546472,78
"2014-11-08","Leeds Headingley Kerbside",21,"V",53.819972,-1.576361,85
"2014-11-08","Leicester University",11,"V",52.619823,-1.127311,83
"2014-11-08","Liverpool Speke",5,"V",53.34633,-2.844333,26
"2014-11-08","London Bexley",12,"V",51.46603,0.184806,13
"2014-11-08","London Bloomsbury",15,"V",51.52229,-0.125889,20
"2014-11-08","London Eltham",7,"V",51.45258,0.070766,60
"2014-11-08","London Harlington",10,"V",51.48879,-0.441614,35
"2014-11-08","London Harrow Stanmore",11,"V",51.617333,-0.298777,79
"2014-11-08","London Marylebone Road",17,"V",51.52253,-0.154611,35
"2014-11-08","London N. Kensington",13,"V",51.52105,-0.213492,5
"2014-11-08","London Teddington Bushy Park",8,"V",51.425286,-0.345606,11
"2014-11-08","Manchester Piccadilly",9,"V",53.48152,-2.237881,57
"2014-11-08","Middlesbrough",9,"V",54.569297,-1.220874,10
"2014-11-08","Newcastle Centre",10,"V",54.97825,-1.610528,45
"2014-11-08","Newport",8,"V",51.601203,-2.977281,24
"2014-11-08","Norwich Lakenfields",9,"V",52.614193,1.301976,36
"2014-11-08","Nottingham Centre",9,"V",52.95473,-1.146447,41
"2014-11-08","Oxford St Ebbes",5,"V",51.744806,-1.260278,58
"2014-11-08","Port Talbot Margam",9,"V",51.58395,-3.770822,5
"2014-11-08","Portsmouth",8,"V",50.82881,-1.068583,5
"2014-11-08","Preston",5,"V",53.76559,-2.680353,40
"2014-11-08","Reading New Town",9,"V",51.45309,-0.944067,58
"2014-11-08","Rochester Stoke",6,"V",51.45617,0.634889,14
"2014-11-08","Salford Eccles",10,"V",53.48481,-2.334139,30
"2014-11-08","Sheffield Devonshire Green",8,"V",53.378622,-1.478096,89
"2014-11-08","Southampton Centre",10,"V",50.90814,-1.395778,7
"2014-11-08","Southend-on-Sea",7,"V",51.544206,0.678408,37
"2014-11-08","Stanford-le-Hope Roadside",12,"V",51.518167,0.439548,18
"2014-11-08","Stockton-on-Tees Eaglescliffe",9,"V",54.516667,-1.358547,29
"2014-11-08","Stoke-on-Trent Centre",8,"V",53.02821,-2.175133,172
"2014-11-08","Storrington Roadside",5,"V",50.916932,-0.449548,41
"2014-11-08","Swansea Roadside",11,"V",51.632696,-3.947374,61
"2014-11-08","Warrington",10,"V",53.38928,-2.615358,11
"2014-11-08","Wigan Centre",12,"V",53.54914,-2.638139,45
"2014-11-08","Wirral Tranmere",4,"V",53.37287,-3.022722,38
"2014-11-08","York Bootham",11,"V",53.967513,-1.086514,15
"2014-11-08","York Fishergate",12,"V",53.951889,-1.075861,16
"2014-11-09","Aberdeen",13,"V",57.15736,-2.094278,20
"2014-11-09","Auchencorth Moss",7,"V",55.79216,-3.2429,260
"2014-11-09","Belfast Centre",21,"V",54.59965,-5.928833,10
"2014-11-09","Birmingham Acocks Green",21,"V",52.437165,-1.829999,134
"2014-11-09","Birmingham Tyburn",23,"V",52.511722,-1.830583,93
"2014-11-09","Birmingham Tyburn Roadside",24,"V",52.512194,-1.830861,93
"2014-11-09","Blackpool Marton",14,"V",53.80489,-3.007175,16
"2014-11-09","Bristol St Paul's",18,"V",51.462839,-2.584482,15
"2014-11-09","Camden Kerbside",18,"V",51.54421,-0.175269,50
"2014-11-09","Cardiff Centre",15,"V",51.48178,-3.17625,12
"2014-11-09","Carlisle Roadside",11,"V",54.894834,-2.945307,11
"2014-11-09","Chatham Roadside",12,"V",51.374264,0.54797,80
"2014-11-09","Chepstow A48",19,"V",51.638094,-2.678731,67
"2014-11-09","Chesterfield Roadside",30,"V",53.231722,-1.456944,96
"2014-11-09","Coventry Allesley",19,"V",52.411563,-1.560228,98
"2014-11-09","Derry",31,"V",55.001225,-7.329115,32
"2014-11-09","Eastbourne",12,"V",50.805778,0.271611,7
"2014-11-09","Glasgow Kerbside",22,"V",55.85917,-4.258889,10
"2014-11-09","Glasgow Townhead",12,"V",55.865782,-4.243631,40
"2014-11-09","Haringey Roadside",23,"V",51.5993,-0.068218,10
"2014-11-09","Harwell",7,"V",51.571078,-1.325283,126
"2014-11-09","Hull Freetown",18,"V",53.74878,-0.341222,4
"2014-11-09","Leamington Spa",16,"V",52.28881,-1.533119,55
"2014-11-09","Leamington Spa Rugby Road",15,"V",52.294884,-1.542911,66
"2014-11-09","Leeds Centre",29,"V",53.80378,-1.546472,78
"2014-11-09","Leeds Headingley Kerbside",31,"V",53.819972,-1.576361,85
"2014-11-09","Leicester University",14,"V",52.619823,-1.127311,83
"2014-11-09","Liverpool Speke",11,"V",53.34633,-2.844333,26
"2014-11-09","London Bexley",20,"V",51.46603,0.184806,13
"2014-11-09","London Bloomsbury",18,"V",51.52229,-0.125889,20
"2014-11-09","London Eltham",16,"V",51.45258,0.070766,60
"2014-11-09","London Harlington",18,"V",51.48879,-0.441614,35
"2014-11-09","London Harrow Stanmore",20,"V",51.617333,-0.298777,79
"2014-11-09","London Marylebone Road",24,"V",51.52253,-0.154611,35
"2014-11-09","London N. Kensington",23,"V",51.52105,-0.213492,5
"2014-11-09","London Teddington Bushy Park",15,"V",51.425286,-0.345606,11
"2014-11-09","Manchester Piccadilly",15,"V",53.48152,-2.237881,57
"2014-11-09","Middlesbrough",18,"V",54.569297,-1.220874,10
"2014-11-09","Newcastle Centre",19,"V",54.97825,-1.610528,45
"2014-11-09","Newport",15,"V",51.601203,-2.977281,24
"2014-11-09","Norwich Lakenfields",14,"V",52.614193,1.301976,36
"2014-11-09","Nottingham Centre",27,"V",52.95473,-1.146447,41
"2014-11-09","Oxford St Ebbes",11,"V",51.744806,-1.260278,58
"2014-11-09","Port Talbot Margam",8,"V",51.58395,-3.770822,5
"2014-11-09","Portsmouth",10,"V",50.82881,-1.068583,5
"2014-11-09","Preston",12,"V",53.76559,-2.680353,40
"2014-11-09","Reading New Town",14,"V",51.45309,-0.944067,58
"2014-11-09","Rochester Stoke",11,"V",51.45617,0.634889,14
"2014-11-09","Salford Eccles",18,"V",53.48481,-2.334139,30
"2014-11-09","Sheffield Devonshire Green",27,"V",53.378622,-1.478096,89
"2014-11-09","Southampton Centre",19,"V",50.90814,-1.395778,7
"2014-11-09","Southend-on-Sea",12,"V",51.544206,0.678408,37
"2014-11-09","Stanford-le-Hope Roadside",17,"V",51.518167,0.439548,18
"2014-11-09","Stockton-on-Tees Eaglescliffe",18,"V",54.516667,-1.358547,29
"2014-11-09","Stoke-on-Trent Centre",18,"V",53.02821,-2.175133,172
"2014-11-09","Storrington Roadside",8,"V",50.916932,-0.449548,41
"2014-11-09","Swansea Roadside",14,"V",51.632696,-3.947374,61
"2014-11-09","Warrington",18,"V",53.38928,-2.615358,11
"2014-11-09","Wigan Centre",25,"V",53.54914,-2.638139,45
"2014-11-09","Wirral Tranmere",11,"V",53.37287,-3.022722,38
"2014-11-09","York Bootham",23,"V",53.967513,-1.086514,15
"2014-11-09","York Fishergate",26,"V",53.951889,-1.075861,16
"2014-11-10","Aberdeen",22,"V",57.15736,-2.094278,20
"2014-11-10","Auchencorth Moss",8,"V",55.79216,-3.2429,260
"2014-11-10","Barnstaple A39",5,"V",51.074793,-4.041924,13
"2014-11-10","Belfast Centre",16,"V",54.59965,-5.928833,10
"2014-11-10","Birmingham Acocks Green",12,"V",52.437165,-1.829999,134
"2014-11-10","Birmingham Tyburn",12,"V",52.511722,-1.830583,93
"2014-11-10","Birmingham Tyburn Roadside",13,"V",52.512194,-1.830861,93
"2014-11-10","Blackpool Marton",16,"V",53.80489,-3.007175,16
"2014-11-10","Bristol St Paul's",8,"V",51.462839,-2.584482,15
"2014-11-10","Camden Kerbside",10,"V",51.54421,-0.175269,50
"2014-11-10","Cardiff Centre",8,"V",51.48178,-3.17625,12
"2014-11-10","Carlisle Roadside",16,"V",54.894834,-2.945307,11
"2014-11-10","Chatham Roadside",8,"V",51.374264,0.54797,80
"2014-11-10","Chepstow A48",13,"V",51.638094,-2.678731,67
"2014-11-10","Chesterfield Roadside",19,"V",53.231722,-1.456944,96
"2014-11-10","Coventry Allesley",12,"V",52.411563,-1.560228,98
"2014-11-10","Derry",12,"V",55.001225,-7.329115,32
"2014-11-10","Eastbourne",9,"V",50.805778,0.271611,7
"2014-11-10","Glasgow Kerbside",27,"V",55.85917,-4.258889,10
"2014-11-10","Glasgow Townhead",12,"V",55.865782,-4.243631,40
"2014-11-10","Haringey Roadside",14,"V",51.5993,-0.068218,10
"2014-11-10","Harwell",9,"V",51.571078,-1.325283,126
"2014-11-10","Hull Freetown",16,"V",53.74878,-0.341222,4
"2014-11-10","Leamington Spa",13,"V",52.28881,-1.533119,55
"2014-11-10","Leamington Spa Rugby Road",11,"V",52.294884,-1.542911,66
"2014-11-10","Leeds Centre",29,"V",53.80378,-1.546472,78
"2014-11-10","Leeds Headingley Kerbside",35,"V",53.819972,-1.576361,85
"2014-11-10","Leicester University",13,"V",52.619823,-1.127311,83
"2014-11-10","Liverpool Speke",10,"V",53.34633,-2.844333,26
"2014-11-10","London Bexley",11,"V",51.46603,0.184806,13
"2014-11-10","London Bloomsbury",13,"V",51.52229,-0.125889,20
"2014-11-10","London Eltham",7,"V",51.45258,0.070766,60
"2014-11-10","London Harlington",10,"V",51.48879,-0.441614,35
"2014-11-10","London Harrow Stanmore",12,"V",51.617333,-0.298777,79
"2014-11-10","London Marylebone Road",18,"V",51.52253,-0.154611,35
"2014-11-10","London N. Kensington",14,"V",51.52105,-0.213492,5
"2014-11-10","London Teddington Bushy Park",8,"V",51.425286,-0.345606,11
"2014-11-10","Manchester Piccadilly",14,"V",53.48152,-2.237881,57
"2014-11-10","Middlesbrough",24,"V",54.569297,-1.220874,10
"2014-11-10","Newcastle Centre",26,"V",54.97825,-1.610528,45
"2014-11-10","Newport",6,"V",51.601203,-2.977281,24
"2014-11-10","Norwich Lakenfields",10,"V",52.614193,1.301976,36
"2014-11-10","Nottingham Centre",26,"V",52.95473,-1.146447,41
"2014-11-10","Oxford St Ebbes",9,"V",51.744806,-1.260278,58
"2014-11-10","Plymouth Centre",8,"V",50.37167,-4.142361,18
"2014-11-10","Port Talbot Margam",10,"V",51.58395,-3.770822,5
"2014-11-10","Portsmouth",8,"V",50.82881,-1.068583,5
"2014-11-10","Preston",13,"V",53.76559,-2.680353,40
"2014-11-10","Reading New Town",10,"V",51.45309,-0.944067,58
"2014-11-10","Rochester Stoke",6,"V",51.45617,0.634889,14
"2014-11-10","Salford Eccles",17,"V",53.48481,-2.334139,30
"2014-11-10","Sheffield Devonshire Green",19,"V",53.378622,-1.478096,89
"2014-11-10","Southampton Centre",11,"V",50.90814,-1.395778,7
"2014-11-10","Southend-on-Sea",6,"V",51.544206,0.678408,37
"2014-11-10","Stanford-le-Hope Roadside",9,"V",51.518167,0.439548,18
"2014-11-10","Stockton-on-Tees Eaglescliffe",28,"V",54.516667,-1.358547,29
"2014-11-10","Stoke-on-Trent Centre",14,"V",53.02821,-2.175133,172
"2014-11-10","Storrington Roadside",6,"V",50.916932,-0.449548,41
"2014-11-10","Swansea Roadside",12,"V",51.632696,-3.947374,61
"2014-11-10","Warrington",18,"V",53.38928,-2.615358,11
"2014-11-10","Wigan Centre",20,"V",53.54914,-2.638139,45
"2014-11-10","Wirral Tranmere",11,"V",53.37287,-3.022722,38
"2014-11-10","York Bootham",20,"V",53.967513,-1.086514,15
"2014-11-10","York Fishergate",21,"V",53.951889,-1.075861,16
"2014-11-11","Aberdeen",14,"V",57.15736,-2.094278,20
"2014-11-11","Auchencorth Moss",10,"V",55.79216,-3.2429,260
"2014-11-11","Barnstaple A39",4,"V",51.074793,-4.041924,13
"2014-11-11","Belfast Centre",9,"V",54.59965,-5.928833,10
"2014-11-11","Birmingham Acocks Green",9,"V",52.437165,-1.829999,134
"2014-11-11","Birmingham Tyburn",10,"V",52.511722,-1.830583,93
"2014-11-11","Birmingham Tyburn Roadside",11,"V",52.512194,-1.830861,93
"2014-11-11","Blackpool Marton",9,"V",53.80489,-3.007175,16
"2014-11-11","Bristol St Paul's",6,"V",51.462839,-2.584482,15
"2014-11-11","Camden Kerbside",9,"V",51.54421,-0.175269,50
"2014-11-11","Cardiff Centre",6,"V",51.48178,-3.17625,12
"2014-11-11","Carlisle Roadside",10,"V",54.894834,-2.945307,11
"2014-11-11","Chatham Roadside",8,"V",51.374264,0.54797,80
"2014-11-11","Chepstow A48",10,"V",51.638094,-2.678731,67
"2014-11-11","Chesterfield Roadside",10,"V",53.231722,-1.456944,96
"2014-11-11","Coventry Allesley",9,"V",52.411563,-1.560228,98
"2014-11-11","Derry",11,"V",55.001225,-7.329115,32
"2014-11-11","Eastbourne",7,"V",50.805778,0.271611,7
"2014-11-11","Glasgow Kerbside",21,"V",55.85917,-4.258889,10
"2014-11-11","Glasgow Townhead",10,"V",55.865782,-4.243631,40
"2014-11-11","Grangemouth",13,"V",56.010319,-3.704399,4
"2014-11-11","Haringey Roadside",11,"V",51.5993,-0.068218,10
"2014-11-11","Harwell",6,"V",51.571078,-1.325283,126
"2014-11-11","Hull Freetown",9,"V",53.74878,-0.341222,4
"2014-11-11","Leamington Spa",11,"V",52.28881,-1.533119,55
"2014-11-11","Leamington Spa Rugby Road",8,"V",52.294884,-1.542911,66
"2014-11-11","Leeds Centre",13,"V",53.80378,-1.546472,78
"2014-11-11","Leeds Headingley Kerbside",15,"V",53.819972,-1.576361,85
"2014-11-11","Leicester University",8,"V",52.619823,-1.127311,83
"2014-11-11","Liverpool Speke",9,"V",53.34633,-2.844333,26
"2014-11-11","London Bexley",11,"V",51.46603,0.184806,13
"2014-11-11","London Bloomsbury",11,"V",51.52229,-0.125889,20
"2014-11-11","London Eltham",7,"V",51.45258,0.070766,60
"2014-11-11","London Harlington",7,"V",51.48879,-0.441614,35
"2014-11-11","London Harrow Stanmore",9,"V",51.617333,-0.298777,79
"2014-11-11","London Marylebone Road",13,"V",51.52253,-0.154611,35
"2014-11-11","London N. Kensington",12,"V",51.52105,-0.213492,5
"2014-11-11","London Teddington Bushy Park",7,"V",51.425286,-0.345606,11
"2014-11-11","Manchester Piccadilly",10,"V",53.48152,-2.237881,57
"2014-11-11","Middlesbrough",12,"V",54.569297,-1.220874,10
"2014-11-11","Newcastle Centre",13,"V",54.97825,-1.610528,45
"2014-11-11","Newport",4,"V",51.601203,-2.977281,24
"2014-11-11","Norwich Lakenfields",11,"V",52.614193,1.301976,36
"2014-11-11","Nottingham Centre",13,"V",52.95473,-1.146447,41
"2014-11-11","Oxford St Ebbes",5,"V",51.744806,-1.260278,58
"2014-11-11","Plymouth Centre",6,"V",50.37167,-4.142361,18
"2014-11-11","Port Talbot Margam",5,"V",51.58395,-3.770822,5
"2014-11-11","Portsmouth",5,"V",50.82881,-1.068583,5
"2014-11-11","Preston",9,"V",53.76559,-2.680353,40
"2014-11-11","Reading New Town",4,"V",51.45309,-0.944067,58
"2014-11-11","Rochester Stoke",8,"V",51.45617,0.634889,14
"2014-11-11","Salford Eccles",13,"V",53.48481,-2.334139,30
"2014-11-11","Sheffield Devonshire Green",11,"V",53.378622,-1.478096,89
"2014-11-11","Southampton Centre",7,"V",50.90814,-1.395778,7
"2014-11-11","Southend-on-Sea",8,"V",51.544206,0.678408,37
"2014-11-11","Stanford-le-Hope Roadside",10,"V",51.518167,0.439548,18
"2014-11-11","Stockton-on-Tees Eaglescliffe",14,"V",54.516667,-1.358547,29
"2014-11-11","Stoke-on-Trent Centre",8,"V",53.02821,-2.175133,172
"2014-11-11","Swansea Roadside",13,"V",51.632696,-3.947374,61
"2014-11-11","Warrington",15,"V",53.38928,-2.615358,11
"2014-11-11","Wigan Centre",13,"V",53.54914,-2.638139,45
"2014-11-11","Wirral Tranmere",8,"V",53.37287,-3.022722,38
"2014-11-11","York Bootham",12,"V",53.967513,-1.086514,15
"2014-11-11","York Fishergate",12,"V",53.951889,-1.075861,16
"2014-11-12","Aberdeen",15,"V",57.15736,-2.094278,20
"2014-11-12","Auchencorth Moss",6,"V",55.79216,-3.2429,260
"2014-11-12","Belfast Centre",8,"V",54.59965,-5.928833,10
"2014-11-12","Birmingham Acocks Green",6,"V",52.437165,-1.829999,134
"2014-11-12","Birmingham Tyburn",7,"V",52.511722,-1.830583,93
"2014-11-12","Birmingham Tyburn Roadside",8,"V",52.512194,-1.830861,93
"2014-11-12","Blackpool Marton",5,"V",53.80489,-3.007175,16
"2014-11-12","Bristol St Paul's",5,"V",51.462839,-2.584482,15
